bootstrap,env,bias,mae_base,w_ht,w_hn,w_ut,w_un,mae_full,delta_mae_full
20,unhealthy,0.87,0.1754301898192764,0.0044130626654898,0.2992056487202118,0.2992056487202118,0.3971756398940865,0.190166111372676,0.0147359215533996
20,balanced,0.14,0.1262218669691371,0.2723985536359984,0.3615910004017678,0.0936118923262354,0.2723985536359984,0.1416667454047306,0.0154448784355935
21,healthy,0.87,0.1756450671541172,0.3615910004017678,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.1648254305229842,-0.0108196366311329
21,unhealthy,0.85,0.1458879305482925,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.1809730993576944,0.0350851688094018
21,balanced,0.29,0.1162776045261027,0.1828778135048231,0.1828778135048231,0.272508038585209,0.3617363344051447,0.1371023946943952,0.0208247901682924
22,healthy,0.8,0.1646170967946001,0.2227116984826236,0.0048947626040137,0.3318649045521292,0.4405286343612334,0.192227886718341,0.0276107899237408
22,unhealthy,0.99,0.1790918459500871,0.0936118923262354,0.3615910004017678,0.2723985536359984,0.2723985536359984,0.189569577078293,0.0104777311282058
22,balanced,0.29,0.1346550390032893,0.2019064124783362,0.2019064124783362,0.2019064124783362,0.3942807625649913,0.1350968179996919,0.0004417789964026
23,healthy,0.92,0.1624965613677988,0.3946227233304423,0.588031222896791,0.0086730268863833,0.0086730268863833,0.1525393824951936,-0.0099571788726052
23,unhealthy,1.0,0.1844890668477084,0.0936118923262354,0.3615910004017678,0.2723985536359984,0.2723985536359984,0.2074651463779236,0.0229760795302151
23,balanced,0.13,0.1375181236812812,0.3723228995057661,0.1279516749038989,0.2498627127951674,0.2498627127951674,0.1488440706923086,0.0113259470110274
24,healthy,0.99,0.1500847416595679,0.3068530514831231,0.231162632117286,0.1551312649164677,0.3068530514831231,0.1573205661136874,0.0072358244541194
24,unhealthy,1.0,0.1545242712621782,0.1678966789667896,0.3321033210332103,0.3321033210332103,0.1678966789667896,0.1373532407580339,-0.0171710305041442
24,balanced,0.39,0.134166116304325,0.3721185510428101,0.1278814489571899,0.3721185510428101,0.1278814489571899,0.1474186252873034,0.0132525089829783
25,healthy,0.98,0.1461702424242612,0.3306686046511627,0.1693313953488372,0.1693313953488372,0.3306686046511627,0.1451751616691511,-0.0009950807551101
25,unhealthy,0.85,0.1761981744924496,0.3318649045521292,0.4405286343612334,0.2227116984826235,0.0048947626040137,0.1965749136345806,0.0203767391421309
25,balanced,0.1,0.1092545721103103,0.2310838445807771,0.2310838445807771,0.2310838445807771,0.3067484662576687,0.1075232364089788,-0.0017313357013314
26,healthy,0.99,0.1443937261396348,0.3068530514831231,0.1551312649164677,0.231162632117286,0.3068530514831231,0.1725127806394601,0.0281190544998252
26,unhealthy,0.78,0.1544536887521992,0.3319808188860199,0.0859461453338251,0.3319808188860199,0.250092216894135,0.1827696741476734,0.0283159853954742
26,balanced,0.18,0.1235125922874854,0.3319808188860199,0.2500922168941349,0.16783474732571,0.2500922168941349,0.1122588219797234,-0.0112537703077619
27,healthy,1.0,0.1390625068809414,0.3317025440313111,0.3317025440313111,0.1139921722113502,0.2226027397260273,0.1549753912963453,0.0159128844154039
27,unhealthy,0.82,0.1539986334468489,0.0048947626040137,0.3318649045521292,0.2227116984826236,0.4405286343612334,0.1797394995845172,0.0257408661376682
27,balanced,0.0,0.129841171750654,0.2310838445807771,0.2310838445807771,0.2310838445807771,0.3067484662576687,0.1477482513721953,0.0179070796215413
28,healthy,0.93,0.1325142453912165,0.3973509933774834,0.2008830022075055,0.3973509933774834,0.0044150110375275,0.1376804747546183,0.0051662293634017
28,unhealthy,0.88,0.1506983908415407,0.250092216894135,0.16783474732571,0.3319808188860199,0.250092216894135,0.1814700846465656,0.0307716938050248
28,balanced,0.23,0.1292304952005659,0.0072674418604651,0.1693313953488372,0.3306686046511627,0.4927325581395348,0.1408707629483903,0.0116402677478244
29,healthy,0.79,0.1644614394951248,0.2227116984826236,0.1140479686735193,0.2227116984826236,0.4405286343612334,0.1652860386446887,0.0008245991495639
29,unhealthy,0.77,0.1597675078995733,0.2847309136420525,0.2847309136420525,0.2847309136420525,0.1458072590738423,0.1707520624084333,0.01098455450886
29,balanced,0.01,0.1414521825168203,0.1457160725453408,0.1457160725453408,0.2845528455284552,0.424015009380863,0.1605976948505806,0.0191455123337603
30,healthy,0.84,0.1656260321130502,0.250092216894135,0.3319808188860199,0.0859461453338251,0.3319808188860199,0.1956420360786455,0.0300160039655953
30,unhealthy,0.9,0.1716967422285633,0.2723985536359984,0.3615910004017678,0.2723985536359984,0.0936118923262354,0.1763164124533504,0.004619670224787
30,balanced,0.04,0.1237492117482592,0.250092216894135,0.3319808188860199,0.0859461453338251,0.3319808188860199,0.1303337030399676,0.0065844912917083
31,healthy,0.99,0.1857528578814855,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.1865859739061056,0.00083311602462
31,unhealthy,0.89,0.1780494470091271,0.2990736656374062,0.2990736656374062,0.2990736656374062,0.1027790030877812,0.1873399091622613,0.0092904621531341
31,balanced,0.27,0.1348270548116758,0.3617363344051446,0.272508038585209,0.1828778135048231,0.1828778135048231,0.1529651945756227,0.0181381397639468
32,healthy,1.0,0.1562555909328215,0.272508038585209,0.1828778135048231,0.1828778135048231,0.3617363344051447,0.1618647998565139,0.0056092089236924
32,unhealthy,0.82,0.1583751817375086,0.0054914881933003,0.3723228995057661,0.2498627127951674,0.3723228995057661,0.1693375168264344,0.0109623350889258
32,balanced,0.13,0.1435062170758402,0.3317025440313111,0.1139921722113502,0.3317025440313111,0.2226027397260273,0.1757266707992373,0.0322204537233971
33,healthy,1.0,0.1814524775636677,0.3319808188860199,0.0859461453338251,0.3319808188860199,0.250092216894135,0.1889555644169157,0.0075030868532479
33,unhealthy,0.88,0.1364995207616844,0.4405286343612334,0.2227116984826235,0.3318649045521292,0.0048947626040137,0.1375960987570635,0.0010965779953791
33,balanced,0.02,0.112527773296627,0.424015009380863,0.1457160725453408,0.2845528455284553,0.1457160725453408,0.1271794365385128,0.0146516632418857
34,healthy,0.94,0.1484256334421541,0.272508038585209,0.1828778135048231,0.1828778135048231,0.3617363344051447,0.1709848380814805,0.0225592046393263
34,unhealthy,0.9,0.1620293904045401,0.0054914881933003,0.1279516749038989,0.3723228995057661,0.4942339373970346,0.172504661821002,0.0104752714164618
34,balanced,0.2,0.1280668919638676,0.2851711026615969,0.214828897338403,0.2851711026615969,0.214828897338403,0.1360235085002773,0.0079566165364096
35,healthy,1.0,0.1654961870219134,0.3615910004017678,0.2723985536359984,0.0936118923262354,0.2723985536359984,0.1903021840351959,0.0248059970132825
35,unhealthy,0.85,0.1437512978463734,0.2500922168941349,0.2500922168941349,0.3319808188860199,0.16783474732571,0.1646532627782766,0.0209019649319031
35,balanced,0.07,0.1163894403786475,0.250092216894135,0.16783474732571,0.250092216894135,0.3319808188860199,0.1431373689007893,0.0267479285221418
36,healthy,0.95,0.1398505658794199,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.1754509064476127,0.0356003405681928
36,unhealthy,1.0,0.1529716676098992,0.1028243601059135,0.3971756398940865,0.2992056487202118,0.2007943512797881,0.1600914428930581,0.0071197752831588
36,balanced,0.18,0.1235198550888002,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.2723985536359984,0.1332651459939702,0.0097452909051699
37,healthy,0.99,0.1655609095609711,0.1693313953488372,0.1693313953488372,0.0072674418604651,0.6540697674418605,0.1672346707479619,0.0016737611869908
37,unhealthy,1.0,0.1418924854844889,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.1575129426648222,0.0156204571803333
37,balanced,0.11,0.1210205404200173,0.3942807625649913,0.2019064124783362,0.2019064124783362,0.2019064124783362,0.1285331578908893,0.0075126174708719
38,healthy,1.0,0.1621907392306517,0.2502685284640172,0.0107411385606874,0.2502685284640172,0.4887218045112782,0.1708979849088077,0.008707245678156
38,unhealthy,0.99,0.1399019835849717,0.1693313953488372,0.6540697674418605,0.1693313953488372,0.0072674418604651,0.140326508315398,0.0004245247304263
38,balanced,0.08,0.1304448212397128,0.3068530514831231,0.231162632117286,0.1551312649164677,0.3068530514831231,0.1555390292487558,0.0250942080090429
39,healthy,0.97,0.1514061997127089,0.4945054945054944,0.0054945054945054,0.4945054945054944,0.0054945054945054,0.1427576369851442,-0.0086485627275647
39,unhealthy,0.99,0.1557735186461469,0.2007943512797881,0.3971756398940864,0.2992056487202117,0.1028243601059134,0.1818301131011952,0.0260565944550482
39,balanced,0.18,0.1282851765007836,0.3617363344051446,0.272508038585209,0.1828778135048231,0.1828778135048231,0.1248363360622059,-0.0034488404385777
40,healthy,0.95,0.1612377035245925,0.2227116984826236,0.3318649045521292,0.0048947626040137,0.4405286343612334,0.1800185445910026,0.0187808410664101
40,unhealthy,0.98,0.1635077399372203,0.0072674418604651,0.6540697674418605,0.1693313953488372,0.1693313953488372,0.1820967246961721,0.0185889847589518
40,balanced,0.39,0.1315764001674782,0.3318649045521292,0.4405286343612334,0.0048947626040137,0.2227116984826236,0.1337168343939634,0.0021404342264852
41,healthy,0.82,0.1411903312371185,0.3068530514831231,0.1551312649164677,0.231162632117286,0.3068530514831231,0.1450253206083527,0.0038349893712341
41,unhealthy,1.0,0.1571961365196643,0.0141043723554301,0.3286318758815233,0.3286318758815233,0.3286318758815233,0.1615859262363249,0.0043897897166605
41,balanced,0.02,0.1161237424480109,0.2992056487202118,0.2007943512797881,0.2992056487202118,0.2007943512797881,0.1274403494868481,0.0113166070388372
42,healthy,0.91,0.1903583588544702,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.2081245535161267,0.0177661946616564
42,unhealthy,1.0,0.1691679741302059,0.0141043723554301,0.3286318758815233,0.3286318758815233,0.3286318758815233,0.1891184597336709,0.0199504856034649
42,balanced,0.05,0.1142081945984655,0.3067484662576686,0.231083844580777,0.231083844580777,0.231083844580777,0.1439064023572143,0.0296982077587487
43,healthy,0.69,0.1427047178798547,0.2851711026615969,0.214828897338403,0.214828897338403,0.2851711026615969,0.1596832260340589,0.0169785081542041
43,unhealthy,0.87,0.1506943574179073,0.2723985536359984,0.3615910004017678,0.2723985536359984,0.0936118923262354,0.152914094994162,0.0022197375762547
43,balanced,0.01,0.1064179107815279,0.2723985536359984,0.1828043390920048,0.2723985536359984,0.2723985536359984,0.1552129108887439,0.0487950001072159
44,healthy,0.99,0.1369081591274044,0.3319808188860199,0.0859461453338251,0.250092216894135,0.3319808188860199,0.1510941040853812,0.0141859449579767
44,unhealthy,1.0,0.143889233674416,0.250092216894135,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.1758377295485785,0.0319484958741625
44,balanced,0.05,0.1329174606192932,0.1457160725453408,0.1457160725453408,0.2845528455284552,0.424015009380863,0.1617248567890705,0.0288073961697772
45,healthy,1.0,0.1545728143047028,0.3319808188860199,0.0859461453338251,0.3319808188860199,0.250092216894135,0.170643583544422,0.0160707692397192
45,unhealthy,0.89,0.1535782815518057,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.1909286445902973,0.0373503630384915
45,balanced,0.36,0.1436837838401457,0.4405286343612334,0.2227116984826236,0.2227116984826236,0.1140479686735193,0.1540046457558205,0.0103208619156748
46,healthy,1.0,0.1704511187073553,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.2004117141457479,0.0299605954383926
46,unhealthy,0.78,0.1936688540558167,0.0936118923262354,0.2723985536359984,0.2723985536359984,0.3615910004017678,0.2063232014488261,0.0126543473930093
46,balanced,0.02,0.1288797594485019,0.2310838445807771,0.2310838445807771,0.2310838445807771,0.3067484662576687,0.1423750401297974,0.0134952806812954
47,healthy,1.0,0.1336648141372993,0.3068530514831231,0.231162632117286,0.1551312649164677,0.3068530514831231,0.1453137333440775,0.0116489192067782
47,unhealthy,0.99,0.1566685539072145,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.166863431338687,0.0101948774314724
47,balanced,0.0,0.133151556305104,0.2664298401420959,0.2664298401420959,0.2007104795737122,0.2664298401420959,0.155747103812135,0.0225955475070309
48,healthy,0.79,0.1623192472202716,0.250092216894135,0.0859461453338251,0.3319808188860199,0.3319808188860199,0.1938816772773408,0.0315624300570691
48,unhealthy,0.77,0.1675092118708992,0.1028243601059135,0.2007943512797881,0.2992056487202118,0.3971756398940865,0.1699991219553019,0.0024899100844027
48,balanced,0.02,0.1216520206595339,0.2227116984826236,0.2227116984826236,0.2227116984826236,0.3318649045521292,0.1276817611501683,0.0060297404906344
49,healthy,0.99,0.1291796916746235,0.2845528455284552,0.1457160725453408,0.1457160725453408,0.424015009380863,0.157757703976528,0.0285780123019045
49,unhealthy,0.9,0.1247254440129893,0.1828778135048231,0.3617363344051446,0.272508038585209,0.1828778135048231,0.1349595338534887,0.0102340898404993
49,balanced,0.18,0.1205888391315044,0.2847309136420525,0.1458072590738423,0.2847309136420525,0.2847309136420525,0.1377652698682464,0.0171764307367419
50,healthy,0.86,0.1625285130330205,0.250092216894135,0.16783474732571,0.250092216894135,0.3319808188860199,0.1889683953004891,0.0264398822674686
50,unhealthy,0.8,0.1775908921399497,0.214828897338403,0.2851711026615969,0.2851711026615969,0.214828897338403,0.1954461502310486,0.0178552580910989
50,balanced,0.06,0.1137096937403869,0.1140479686735193,0.2227116984826236,0.2227116984826236,0.4405286343612334,0.1500313829831859,0.036321689242799
51,healthy,1.0,0.1533302541838744,0.3319808188860199,0.0859461453338251,0.250092216894135,0.3319808188860199,0.1575912400793533,0.0042609858954788
51,unhealthy,0.86,0.1597372592857323,0.231162632117286,0.3068530514831231,0.3068530514831231,0.1551312649164677,0.1744035512887061,0.0146662920029738
51,balanced,0.01,0.1284472421217145,0.3318649045521292,0.2227116984826236,0.2227116984826236,0.2227116984826236,0.1451003243726684,0.0166530822509539
52,healthy,0.7,0.1503703433123866,0.231162632117286,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.1733814517598307,0.0230111084474441
52,unhealthy,0.89,0.1897832555656599,0.2227116984826236,0.4405286343612334,0.2227116984826236,0.1140479686735193,0.2015755637610787,0.0117923081954187
52,balanced,0.12,0.1510020424081824,0.2226027397260273,0.1139921722113502,0.3317025440313111,0.3317025440313111,0.1646388379560881,0.0136367955479057
53,healthy,1.0,0.1519395691766895,0.3617363344051447,0.0936495176848874,0.1828778135048231,0.3617363344051447,0.1593306162120601,0.0073910470353705
53,unhealthy,0.9,0.1327359691332788,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.1813294264307604,0.0485934572974815
53,balanced,0.51,0.1200412072954321,0.2007943512797881,0.3971756398940865,0.1028243601059135,0.2992056487202118,0.1207689801536807,0.0007277728582485
54,healthy,1.0,0.1553521501314511,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.166313717366047,0.0109615672345958
54,unhealthy,0.87,0.1620665065984837,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.2151523726264251,0.0530858660279414
54,balanced,0.31,0.145978954976193,0.2723985536359984,0.3615910004017678,0.0936118923262354,0.2723985536359984,0.1452552375297185,-0.0007237174464744
55,healthy,0.99,0.1639643103695964,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.1688911875276881,0.0049268771580917
55,unhealthy,0.88,0.159755954274861,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.1914590641915533,0.0317031099166922
55,balanced,0.01,0.150838102076935,0.1140479686735193,0.2227116984826236,0.2227116984826236,0.4405286343612334,0.1425769152368,-0.0082611868401349
56,healthy,1.0,0.1629423639327782,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.1897784263667125,0.0268360624339343
56,unhealthy,0.87,0.1870886392590624,0.214828897338403,0.2851711026615969,0.2851711026615969,0.214828897338403,0.2171627479275885,0.0300741086685261
56,balanced,0.09,0.1288380490617915,0.3318649045521292,0.0048947626040137,0.4405286343612334,0.2227116984826236,0.1454058260753857,0.0165677770135942
57,healthy,1.0,0.1226169354975857,0.3317025440313111,0.2226027397260273,0.1139921722113502,0.3317025440313111,0.1478626881538715,0.0252457526562858
57,unhealthy,0.99,0.1518297781345305,0.3318649045521292,0.0048947626040137,0.4405286343612334,0.2227116984826236,0.1768568109785738,0.0250270328440433
57,balanced,0.06,0.1202824739207644,0.3617363344051446,0.1828778135048231,0.272508038585209,0.1828778135048231,0.1330532499135985,0.012770775992834
58,healthy,0.98,0.1604055263008173,0.2992056487202118,0.1028243601059135,0.2007943512797881,0.3971756398940865,0.1515953061855379,-0.0088102201152794
58,unhealthy,1.0,0.1632477525041448,0.2723985536359984,0.3615910004017678,0.2723985536359984,0.0936118923262354,0.1671547974171208,0.003907044912976
58,balanced,0.11,0.141207913812846,0.1140479686735193,0.2227116984826236,0.2227116984826236,0.4405286343612334,0.150303547816316,0.00909563400347
59,healthy,0.88,0.170803800417582,0.2992056487202118,0.3971756398940865,0.1028243601059135,0.2007943512797881,0.1964869148007786,0.0256831143831965
59,unhealthy,0.84,0.1435867251607283,0.0054914881933003,0.1279516749038989,0.3723228995057661,0.4942339373970346,0.1697149545635654,0.0261282294028371
59,balanced,0.01,0.1172354651545673,0.424015009380863,0.2845528455284553,0.1457160725453408,0.1457160725453408,0.1431322672011464,0.025896802046579
60,healthy,0.99,0.1512155648324275,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.1667622561594023,0.0155466913269747
60,unhealthy,0.98,0.161881957665464,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.161443663054303,-0.000438294611161
60,balanced,0.06,0.1223661176170761,0.3617363344051447,0.0936495176848874,0.3617363344051447,0.1828778135048231,0.1367302006519512,0.014364083034875
61,healthy,0.95,0.1924655165682114,0.2852614896988906,0.2852614896988906,0.144215530903328,0.2852614896988906,0.2246087953460242,0.0321432787778128
61,unhealthy,0.93,0.1448097934249948,0.231162632117286,0.3068530514831231,0.3068530514831231,0.1551312649164677,0.1443477093814198,-0.000462084043575
61,balanced,0.02,0.1212389300982407,0.3617363344051446,0.1828778135048231,0.272508038585209,0.1828778135048231,0.1208894673392991,-0.0003494627589415
62,healthy,0.91,0.1667457112698342,0.272508038585209,0.1828778135048231,0.1828778135048231,0.3617363344051447,0.1893145245193635,0.0225688132495292
62,unhealthy,0.8,0.1254023688437508,0.250092216894135,0.16783474732571,0.3319808188860199,0.250092216894135,0.1504876443662468,0.0250852755224959
62,balanced,0.06,0.1225254107256754,0.1457160725453408,0.2845528455284552,0.1457160725453408,0.424015009380863,0.1325837557585189,0.0100583450328434
63,healthy,1.0,0.170956706455114,0.3068530514831231,0.231162632117286,0.1551312649164677,0.3068530514831231,0.1675412866405987,-0.0034154198145152
63,unhealthy,0.99,0.1519750189003582,0.250092216894135,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.1682378812209367,0.0162628623205785
63,balanced,0.3,0.1646707156034754,0.231162632117286,0.3068530514831231,0.1551312649164677,0.3068530514831231,0.1716491928942902,0.0069784772908148
64,healthy,0.92,0.1920892341979435,0.2227116984826236,0.3318649045521292,0.0048947626040137,0.4405286343612334,0.1951401232735608,0.0030508890756172
64,unhealthy,0.9,0.1789463056877217,0.0859461453338251,0.3319808188860199,0.3319808188860199,0.250092216894135,0.2046355098397467,0.0256892041520249
64,balanced,0.21,0.1440974664377074,0.3971756398940865,0.1028243601059135,0.2992056487202118,0.2007943512797881,0.1324187935034687,-0.0116786729342387
65,healthy,0.91,0.1525394335707358,0.3068530514831231,0.1551312649164677,0.231162632117286,0.3068530514831231,0.1682229208356921,0.0156834872649563
65,unhealthy,1.0,0.203221563665746,0.1028243601059135,0.3971756398940865,0.2992056487202118,0.2007943512797881,0.2075154306125283,0.0042938669467822
65,balanced,0.06,0.1124520206604812,0.3317025440313111,0.3317025440313111,0.1139921722113502,0.2226027397260273,0.1394007294552574,0.0269487087947761
66,healthy,0.9,0.1848666962013508,0.2664298401420959,0.2007104795737122,0.2664298401420959,0.2664298401420959,0.1920842761512271,0.0072175799498762
66,unhealthy,0.89,0.1912740969702268,0.1828778135048231,0.3617363344051446,0.272508038585209,0.1828778135048231,0.1977394342289436,0.0064653372587168
66,balanced,0.13,0.1298107609225748,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.250092216894135,0.1353824128752682,0.0055716519526934
67,healthy,0.99,0.1485707366629571,0.3617363344051446,0.0040192926045016,0.3617363344051446,0.272508038585209,0.1987363519478177,0.0501656152848606
67,unhealthy,1.0,0.1678143429199346,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.1742796290595348,0.0064652861396002
67,balanced,0.21,0.1272034288193912,0.2723985536359984,0.1828043390920048,0.2723985536359984,0.2723985536359984,0.1420867863021633,0.014883357482772
68,healthy,0.95,0.1602359058340215,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.173395527082365,0.0131596212483435
68,unhealthy,1.0,0.1386094344718035,0.2992056487202119,0.2007943512797882,0.3971756398940865,0.1028243601059135,0.1263123931845091,-0.0122970412872943
68,balanced,0.43,0.1107213584927638,0.1457160725453408,0.1457160725453408,0.2845528455284552,0.424015009380863,0.13264658040973,0.0219252219169662
69,healthy,0.98,0.1531107167064292,0.2723985536359984,0.0936118923262354,0.2723985536359984,0.3615910004017678,0.1505680048527246,-0.0025427118537045
69,unhealthy,0.77,0.1800680912878043,0.1828778135048231,0.3617363344051446,0.272508038585209,0.1828778135048231,0.202002561474524,0.0219344701867196
69,balanced,0.02,0.1177419115903278,0.2847309136420525,0.1458072590738423,0.2847309136420525,0.2847309136420525,0.1460733839241604,0.0283314723338325
70,healthy,0.66,0.1662267653786582,0.3317025440313111,0.1139921722113502,0.3317025440313111,0.2226027397260273,0.170180436387686,0.0039536710090277
70,unhealthy,1.0,0.1847740790067752,0.0048947626040137,0.4405286343612334,0.2227116984826236,0.3318649045521292,0.1843486207243459,-0.0004254582824293
70,balanced,0.22,0.115065193721297,0.3319808188860199,0.16783474732571,0.2500922168941349,0.2500922168941349,0.1318882831368466,0.0168230894155495
71,healthy,1.0,0.1316352378218356,0.2992056487202118,0.2007943512797881,0.1028243601059135,0.3971756398940865,0.1503323074055423,0.0186970695837066
71,unhealthy,0.99,0.1562494865698312,0.2007943512797881,0.3971756398940864,0.2992056487202117,0.1028243601059134,0.1593414007274008,0.0030919141575695
71,balanced,0.05,0.1249992152290941,0.250092216894135,0.16783474732571,0.250092216894135,0.3319808188860199,0.1336514129762795,0.0086521977471854
72,healthy,0.95,0.1627751622246959,0.3721185510428101,0.1278814489571899,0.3721185510428101,0.1278814489571899,0.1884131143981287,0.0256379521734328
72,unhealthy,0.99,0.1534062699683455,0.1139921722113502,0.2226027397260273,0.3317025440313111,0.3317025440313111,0.1609431922495685,0.007536922281223
72,balanced,0.1,0.1393639500599377,0.1828778135048231,0.272508038585209,0.1828778135048231,0.3617363344051447,0.1731499884419806,0.0337860383820428
73,healthy,0.95,0.1636291109066487,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.3068530514831231,0.1774022461613735,0.0137731352547247
73,unhealthy,0.97,0.1634655506757925,0.2007943512797881,0.3971756398940864,0.2992056487202117,0.1028243601059134,0.1840753516014088,0.0206098009256163
73,balanced,0.13,0.118387924811644,0.3068530514831231,0.1551312649164677,0.3068530514831231,0.231162632117286,0.1388346948817124,0.0204467700700684
74,healthy,1.0,0.1872457981532842,0.1693313953488372,0.0072674418604651,0.1693313953488372,0.6540697674418605,0.1773603908151754,-0.0098854073381088
74,unhealthy,0.76,0.1837836254913559,0.3319808188860199,0.3319808188860199,0.250092216894135,0.0859461453338251,0.1854716009609831,0.0016879754696272
74,balanced,0.29,0.1426184706902411,0.231162632117286,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.1580176033066335,0.0153991326163924
75,healthy,1.0,0.160889543399331,0.3068530514831231,0.231162632117286,0.1551312649164677,0.3068530514831231,0.1601409578567559,-0.000748585542575
75,unhealthy,0.9,0.1829399791846708,0.0794408455506307,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.2006007074294205,0.0176607282447497
75,balanced,0.26,0.1173455774788563,0.1139921722113502,0.1139921722113502,0.3317025440313111,0.4403131115459882,0.1517753889598146,0.0344298114809582
76,healthy,0.89,0.1574240553673349,0.2227116984826236,0.1140479686735193,0.2227116984826236,0.4405286343612334,0.1768134451581792,0.0193893897908443
76,unhealthy,1.0,0.1706441250870318,0.250092216894135,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.1778335119302571,0.0071893868432253
76,balanced,0.01,0.1228842101334283,0.0086655112651646,0.2019064124783362,0.2019064124783362,0.587521663778163,0.1327381614496389,0.0098539513162105
77,healthy,0.9,0.1803638086632461,0.2723985536359984,0.2723985536359984,0.0936118923262354,0.3615910004017678,0.1737824736899802,-0.0065813349732659
77,unhealthy,0.85,0.1582571797111745,0.0048947626040137,0.4405286343612334,0.2227116984826236,0.3318649045521292,0.1724302195073286,0.014173039796154
77,balanced,0.19,0.1307215306067568,0.4405286343612334,0.2227116984826236,0.2227116984826236,0.1140479686735193,0.1456604158522684,0.0149388852455116
78,healthy,0.91,0.1743059298085503,0.250092216894135,0.0859461453338251,0.3319808188860199,0.3319808188860199,0.1842186014073429,0.0099126715987926
78,unhealthy,0.77,0.163557532213672,0.214828897338403,0.2851711026615969,0.2851711026615969,0.214828897338403,0.195286579682503,0.0317290474688309
78,balanced,0.0,0.1365672634047871,0.2310838445807771,0.2310838445807771,0.2310838445807771,0.3067484662576687,0.1509414820103882,0.0143742186056011
79,healthy,0.81,0.1420796522035247,0.272508038585209,0.1828778135048231,0.1828778135048231,0.3617363344051447,0.1630949812525825,0.0210153290490577
79,unhealthy,0.82,0.169032497010073,0.3318649045521292,0.4405286343612334,0.2227116984826235,0.0048947626040137,0.1735139879619507,0.0044814909518776
79,balanced,0.01,0.1359362264827875,0.3319808188860199,0.16783474732571,0.2500922168941349,0.2500922168941349,0.1185748495585463,-0.0173613769242412
80,healthy,0.99,0.1384212182821382,0.272508038585209,0.3617363344051446,0.0040192926045016,0.3617363344051446,0.1584948968100376,0.0200736785278994
80,unhealthy,1.0,0.169420003697142,0.1551312649164677,0.3068530514831231,0.3068530514831231,0.231162632117286,0.193447588598624,0.0240275849014819
80,balanced,0.08,0.1583863038884658,0.1457160725453408,0.1457160725453408,0.2845528455284552,0.424015009380863,0.1745995933045701,0.0162132894161042
81,healthy,0.96,0.1539460619537558,0.3306686046511627,0.1693313953488372,0.1693313953488372,0.3306686046511627,0.1837966338433534,0.0298505718895975
81,unhealthy,0.79,0.1437598563771002,0.144215530903328,0.2852614896988906,0.2852614896988906,0.2852614896988906,0.1655249821778996,0.0217651258007993
81,balanced,0.08,0.1388273396810363,0.3319808188860199,0.2500922168941349,0.16783474732571,0.2500922168941349,0.1456790932135507,0.0068517535325144
82,healthy,0.94,0.1767984177201544,0.4405286343612334,0.4405286343612334,0.1140479686735193,0.0048947626040137,0.1946864755214716,0.0178880578013172
82,unhealthy,0.99,0.130409488847395,0.0859461453338251,0.3319808188860199,0.3319808188860199,0.250092216894135,0.146846911856654,0.0164374230092589
82,balanced,0.11,0.1323929205549229,0.1457160725453408,0.2845528455284552,0.1457160725453408,0.424015009380863,0.1334945831701662,0.0011016626152432
83,healthy,1.0,0.1412721714985277,0.3319808188860199,0.0859461453338251,0.250092216894135,0.3319808188860199,0.1530478763183416,0.0117757048198138
83,unhealthy,1.0,0.1320723736784987,0.3068530514831231,0.3068530514831231,0.3068530514831231,0.0794408455506307,0.1651909411381449,0.0331185674596462
83,balanced,0.07,0.1246652202762107,0.3319808188860199,0.3319808188860199,0.0859461453338251,0.250092216894135,0.1440677297403605,0.0194025094641497
